Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     625/1284        std::_Deque_iterator<Operation, Operation&, Operation*>::_M_set_node(Operation**) [89]
-----------------------------------------------
                0.00    0.00     625/625         std::deque<Operation, std::allocator<Operation> >::push_back(Operation const&) [82]
[98]     0.0    0.00    0.00     625         _ZNSt5dequeI9OperationSaIS0_EE16_M_push_back_auxIJRKS0_EEEvDpOT_ [98]
                0.00    0.00     625/625         std::deque<Operation, std::allocator<Operation> >::_M_reserve_map_at_back(unsigned long) [99]
                0.00    0.00     625/627         std::_Deque_base<Operation, std::allocator<Operation> >::_M_allocate_node() [95]
                0.00    0.00     625/10628       Operation const&&& std::forward<Operation const&>(std::remove_reference<Operation const&>::type&) [72]
                0.00    0.00     625/10003       _ZN9__gnu_cxx13new_allocatorI9OperationE9constructIS1_JRKS1_EEEvPT_DpOT0_ [80]
                0.00    0.00     625/1284        std::_Deque_iterator<Operation, Operation&, Operation*>::_M_set_node(Operation**) [89]
-----------------------------------------------
                0.00    0.00     625/625         _ZNSt5dequeI9OperationSaIS0_EE16_M_push_back_auxIJRKS0_EEEvDpOT_ [98]
[99]     0.0    0.00    0.00     625         std::deque<Operation, std::allocator<Operation> >::_M_reserve_map_at_back(unsigned long) [99]
                0.00    0.00      15/15          std::deque<Operation, std::allocator<Operation> >::_M_reallocate_map(unsigned long, bool) [117]
-----------------------------------------------
                0.00    0.00     503/503         LogHistogramSampler::accumulate(LogHistogramSampler const&) [220]
[100]    0.0    0.00    0.00     503         std::vector<unsigned long, std::allocator<unsigned long> >::operator[](unsigned long) const [100]
-----------------------------------------------
                0.00    0.00      30/75          std::_Miter_base<Operation**>::iterator_type std::__miter_base<Operation**>(Operation**) [106]
                0.00    0.00      45/75          std::_Niter_base<Operation**>::iterator_type std::__niter_base<Operation**>(Operation**) [104]
[101]    0.0    0.00    0.00      75         std::_Iter_base<Operation**, false>::_S_base(Operation**) [101]
-----------------------------------------------
                0.00    0.00       3/65          free_multiple_string_field(unsigned int, char***, char***) [195]
                0.00    0.00      62/65          cmdline_parser_release(gengetopt_args_info*) [235]
[102]    0.0    0.00    0.00      65         free_string_field(char**) [102]
-----------------------------------------------
                0.00    0.00      27/54          std::vector<unsigned long, std::allocator<unsigned long> >::begin() [108]
                0.00    0.00      27/54          std::vector<unsigned long, std::allocator<unsigned long> >::end() [107]
[103]    0.0    0.00    0.00      54         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [103]
-----------------------------------------------
                0.00    0.00      45/45          Operation** std::__copy_move_a2<false, Operation**, Operation**>(Operation**, Operation**, Operation**) [119]
[104]    0.0    0.00    0.00      45         std::_Niter_base<Operation**>::iterator_type std::__niter_base<Operation**>(Operation**) [104]
                0.00    0.00      45/75          std::_Iter_base<Operation**, false>::_S_base(Operation**) [101]
-----------------------------------------------
                0.00    0.00       6/30          std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [185]
                0.00    0.00      24/30          std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long, unsigned long const&) [14]
[105]    0.0    0.00    0.00      30         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [105]
-----------------------------------------------
                0.00    0.00      30/30          Operation** std::copy<Operation**, Operation**>(Operation**, Operation**, Operation**) [121]
[106]    0.0    0.00    0.00      30         std::_Miter_base<Operation**>::iterator_type std::__miter_base<Operation**>(Operation**) [106]
                0.00    0.00      30/75          std::_Iter_base<Operation**, false>::_S_base(Operation**) [101]
-----------------------------------------------
                0.00    0.00       6/27          std::vector<unsigned long, std::allocator<unsigned long> >::resize(unsigned long, unsigned long const&) [16]
                0.00    0.00      21/27          LogHistogramSampler::total() [114]
[107]    0.0    0.00    0.00      27         std::vector<unsigned long, std::allocator<unsigned long> >::end() [107]
                0.00    0.00      27/54          __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [103]
-----------------------------------------------
                0.00    0.00       6/27          std::vector<unsigned long, std::allocator<unsigned long> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long, unsigned long const&) [14]
                0.00    0.00      21/27          LogHistogramSampler::total() [114]
[108]    0.0    0.00    0.00      27         std::vector<unsigned long, std::allocator<unsigned long> >::begin() [108]
                0.00    0.00      27/54          __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [103]
-----------------------------------------------
                0.00    0.00      24/24          std::_Iter_base<std::move_iterator<unsigned long*>, true>::_S_base(std::move_iterator<unsigned long*>) [110]
[109]    0.0    0.00    0.00      24         std::move_iterator<unsigned long*>::base() const [109]
-----------------------------------------------
                0.00    0.00      24/24          std::_Miter_base<std::move_iterator<unsigned long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long*> >(std::move_iterator<unsigned long*>) [112]
[110]    0.0    0.00    0.00      24         std::_Iter_base<std::move_iterator<unsigned long*>, true>::_S_base(std::move_iterator<unsigned long*>) [110]
                0.00    0.00      24/24          std::move_iterator<unsigned long*>::base() const [109]
-----------------------------------------------
                0.00    0.00      24/24          std::move_iterator<unsigned long*> std::__make_move_if_noexcept_iterator<unsigned long*, std::move_iterator<unsigned long*> >(unsigned long*) [113]
[111]    0.0    0.00    0.00      24         std::move_iterator<unsigned long*>::move_iterator(unsigned long*) [111]
-----------------------------------------------
                0.00    0.00      24/24          unsigned long* std::copy<std::move_iterator<unsigned long*>, unsigned long*>(std::move_iterator<unsigned long*>, std::move_iterator<unsigned long*>, unsigned long*) [23]
[112]    0.0    0.00    0.00      24         std::_Miter_base<std::move_iterator<unsigned long*> >::iterator_type std::__miter_base<std::move_iterator<unsigned long*> >(std::move_iterator<unsigned long*>) [112]
                0.00    0.00      24/24          std::_Iter_base<std::move_iterator<unsigned long*>, true>::_S_base(std::move_iterator<unsigned long*>) [110]
-----------------------------------------------
                0.00    0.00      24/24          unsigned long* std::__uninitialized_move_if_noexcept_a<unsigned long*, unsigned long*, std::allocator<unsigned long> >(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&) [22]
[113]    0.0    0.00    0.00      24         std::move_iterator<unsigned long*> std::__make_move_if_noexcept_iterator<unsigned long*, std::move_iterator<unsigned long*> >(unsigned long*) [113]
                0.00    0.00      24/24          std::move_iterator<unsigned long*>::move_iterator(unsigned long*) [111]
-----------------------------------------------
                0.00    0.00       2/21          LogHistogramSampler::average() [238]
                0.00    0.00       3/21          ConnectionStats::print_stats(char const*, LogHistogramSampler&, bool) [217]
                0.00    0.00       4/21          LogHistogramSampler::stddev() [237]
                0.00    0.00      12/21          LogHistogramSampler::get_nth(double) [123]
[114]    0.0    0.00    0.00      21         LogHistogramSampler::total() [114]
                0.00    0.00    3242/3242        bool __gnu_cxx::operator!=<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > const&) [86]
                0.00    0.00    3221/3221        __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [88]
                0.00    0.00    3221/3221        __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator++() [87]
